x_pos,time,y_pos,u_x,u_y,u_x_der,u_y_der,roll,roll_der,yaw,yaw_der,yaw_der_der,steering,time,throttle
-1.7670997260501664,0.5407852498147996,-2.331367262705832,-0.0018710744381566864,-0.0012554918952910863,16.00161781129043,6.352852692461744,-0.07625643001379959,0.028120788666755228,2.022591512008818,0.003605590826755666,-36.066496846932495,-0.0020283955442754846,0.5407852498147996,0.3970537676187777
-1.7670520996475165,0.5948637747962795,-2.331361524244521,0.0027996684819142,0.0013274752942352911,-24.97335826840917,-10.144271588460134,-0.07522705812817482,-0.04962049788063567,2.0222778716920096,-0.006899947880233042,55.47327687469309,0.0022803768401037515,0.5948637747962795,0.3708021477022057
-1.7670245433329836,0.6489422997777594,-2.3313543244683403,-0.0038726480692953644,-0.002033772071827155,39.49204610178508,16.15966084291591,-0.07603753369532935,0.07194606851416174,2.0225497319559564,0.006745971975098381,-87.40252232322709,0.006763734650072214,0.6489422997777594,0.35170413415234586
-1.7670446384665406,0.7030208247592394,-2.331319966693357,0.007545144145700607,0.002304620944376054,-67.36217525644945,-27.63596286975521,-0.07529580085593346,-0.12950458942299825,2.0224591261792813,-0.017958958377181807,148.9372722338353,0.2216267797499622,0.7030208247592394,0.34140729240094647
-1.7670472449252803,0.7570993497407194,-2.3313436622087806,-0.014166937256132751,-0.005928437626984281,151.16032887270202,61.91439719675725,-0.07574779969309747,0.26042780674925575,2.022284009266629,0.03397110144876677,-334.22588712174115,0.3319872429491617,0.7570993497407194,0.3397093593545823
-1.7670431019140873,0.8111778747221994,-2.331348519247068,0.10342856727976746,0.041823463923051946,1167.4686945191463,474.70826061240115,-0.07634281371543176,-1.836324865776219,2.0224682633210023,-0.23677518957958976,-2587.9202431128697,0.3737982438607847,0.8111778747221994,0.3372363710932825
-1.7670769629693235,0.8652563997036793,-2.331349222447423,0.18410630016947174,0.07596640757242044,-117.34737247973474,-46.68180283431621,-0.0759117015260779,-3.2491621397359873,2.022158955537909,-0.4209437739712852,262.07068720118457,0.4225346415313425,0.8652563997036793,0.33699044000168404
-1.7670878124907954,0.9193349246851592,-2.3313416274284955,0.16348073698907084,0.06471460081175455,52.33751135292471,17.311457806942048,-0.07723267483563143,-2.927016398627199,2.0227097964528835,-0.38792773825756394,-123.33915705720776,0.4507422588753407,0.9193349246851592,0.33707848239055144
-1.766998870647669,0.9734134496666392,-2.3313600684653726,0.024195506805752966,-0.002302466010539721,-39.66543117147336,-18.52723497369808,-0.07534495639021233,-0.5348783471267164,2.0224761514809413,-0.07466255143812289,84.95218603562583,0.4701370371845798,0.9734134496666392,0.3370288640321962
-1.7670671477145876,1.0274919746481193,-2.331289812798202,-0.009133157015259118,-0.01913925367660643,23.059266748056864,9.884165767925113,-0.07729036203355907,-0.05776582521145813,2.0223487860499416,-0.02059194725911546,-62.01728907945816,0.4806298824161452,1.0274919746481193,0.3370527460486609
-1.7670293919380609,1.0815704996295992,-2.331338345546241,-0.001513379086647173,-0.0066895523572732,-17.007592424810973,-6.043492164771825,-0.07518180313680187,-0.32946832751969657,2.022440517531268,-0.060757982202384944,32.42941534672978,0.4725270609821192,1.0815704996295992,0.3370094336898592
-1.7670798991194872,1.135649024611079,-2.331343972009405,-0.006757516474727449,-0.002485084142450267,12.320148001633196,3.453710161092723,-0.07695350911574687,-0.13399757955915284,2.022312344153717,-0.027399641470915358,-20.64523964871491,0.45047836050586615,1.135649024611079,0.33704461985206596
-1.7670189089624055,1.189727549592559,-2.3313933637936257,0.0002750985959693187,-7.136234982550943e-05,-9.98693838509543,-1.1750654430985765,-0.07541299675175475,-0.06593256005509755,2.022524387209051,-0.009435425799432434,14.629255429382944,0.40837178392354184,1.189727549592559,0.3370101436908266
-1.767045757827153,1.243806074574039,-2.3313282787110867,-0.0005700421286100939,0.0002554110094768339,10.007712458466969,-0.6453923831112638,-0.07698966665947181,0.030634761226812756,2.022442865992472,0.007341223840304793,-9.947854835235853,0.3813813109680521,1.243806074574039,0.3370805505253841
-1.767045313161534,1.2978845995555188,-2.3314442886155162,-0.00048112352338002494,-9.235882794957603e-05,-12.277185134655056,2.460686075106499,-0.07703765310205045,-0.009815799324276182,2.022503711549994,-0.0024135925009052114,8.293190059379526,0.3619319435228976,1.2978845995555188,0.3370028205812446
-1.76707998388142,1.351963124536999,-2.3313345444464186,0.0005088887601120186,0.00046515438641996266,17.54235014363898,-4.870109919642501,-0.07618255840791159,0.006914380405659895,2.0223088454710907,-0.0008525056538441479,-8.90533710403444,0.3464720516984044,1.351963124536999,0.33715707818154994
-1.7670507736160121,1.4060416495184789,-2.331380434357193,0.0002186590933255346,5.945449302195997e-05,-31.08153796763482,8.878032399104477,-0.07682544572570928,-0.009958725140929211,2.0225908675094963,-0.0016770598930424677,15.49934768341459,0.33919497943531124,1.4060416495184789,0.3368935909353941
-1.7670380286689518,1.4601201744999588,-2.3313568973546763,0.0011936637449367266,-0.0009556701758062214,87.9829626850302,-25.34470472619707,-0.0754705432870317,-0.007350010591636444,2.0224079244924305,-0.0029829764777739055,-43.87878685104441,0.33477525746996023,1.4601201744999588,0.3390035046467768
-1.7670504658007429,1.5141986994814387,-2.3313989851364365,0.04802555153263945,-0.016075471787280166,131.72859605244443,-38.004146035117444,-0.07689111001307322,0.2813975582157918,2.022101058504607,-0.04137127212288774,-65.31797748099034,0.3354117555223134,1.5141986994814387,0.3415722942719578
-1.767030503403792,1.5682772244629186,-2.33141653131407,0.05503717293322664,-0.01850862502689822,-36.151424835585445,10.452807685321687,-0.07615486060342444,0.3559850984518069,2.02233323802068,-0.036124900562685185,18.196897500280244,0.33512504639185925,1.5682772244629186,0.34754065929097083
-1.7670606557187363,1.6223557494443988,-2.331383832227353,0.030987639630024124,-0.009879299457804911,18.271058357463943,-5.236166617528697,-0.07625577620678652,0.19301738111030556,2.022313378111394,-0.019524022742186346,-9.01134884872696,0.33512159006546477,1.6223557494443988,0.3549060231042197
-1.7670045423199867,1.6764342744258787,-2.331433679234671,-0.00018712480800502337,-0.00022757043213821035,-12.197729929341408,3.5274872441051257,-0.07570330194820729,0.0027481368814199214,2.0221727784617003,-0.00010135397965739094,6.145624211225743,0.337743919450324,1.6764342744258787,0.36118323892613396
-1.7670415440834792,1.7305127994073586,-2.331371047615543,0.00040317813828429175,-0.00038620734112221523,7.711260522011161,-2.2335883958557208,-0.0754190036764915,-0.002119716983287464,2.0225873909115255,0.0005542879077344629,-3.8227377920013157,0.3455426736348556,1.7305127994073586,0.3628580678280943
-1.7670260044472021,1.7845913243888385,-2.3314206224268115,-0.0001388297927006553,-7.980579358398569e-05,-4.895571652190914,1.4333968140204283,-0.0752365218428136,-0.002004437577909425,2.022386150557198,0.0015918292005851215,2.41747858080329,0.35311335087389417,1.7845913243888385,0.36888159540577137
-1.76704843493619,1.8386698493703184,-2.3313716561495017,5.4379630617341036e-05,0.00012245144130235727,2.9955986103937478,-0.882416709217728,-0.07655552599442579,0.0006441063150300952,2.0222729788032185,-0.00092795385411959,-1.5603621099152967,0.3564423717796063,1.8386698493703184,0.3703863866300241
-1.7670298870969803,1.8927483743517985,-2.3313893610423664,-0.00018028163929590993,-6.599554195285921e-05,-1.713042715713968,0.5152514968759135,-0.07591408724049412,2.2109951066830516e-05,2.022417467030535,-0.001462511262759699,0.8983302539144236,0.3572106919505223,1.8927483743517985,0.37031303999171383
-1.7670730725607071,1.9468268993332785,-2.331377313884476,0.0004452410958220591,0.0003901521715097261,0.8863502169399917,-0.26221821279689167,-0.07606771019933989,0.0055412177955038175,2.022243729478546,0.0012359038525948966,-0.3768100650021413,0.3584287540875284,1.9468268993332785,0.36980244684065855
-1.7670406475340936,2.0009054243147584,-2.3313521981321514,0.00014527302278635995,0.00017106295433757252,-0.36416205138905106,0.10599818950987276,-0.07578973680663137,-0.0006999222594307331,2.022464677014432,0.00037135778195226824,0.06931906698322045,0.3582360968573734,2.0009054243147584,0.3832675306975145
-1.7670344867131553,2.0549839492962385,-2.331368991331402,0.0004059016191185872,-0.00046377993403430166,-0.038885854123239375,-0.017224091039416824,-0.0749800211773442,-0.005277951702818934,2.022315868735417,-0.0035320423295536465,0.020293018357003624,0.35835738471907896,2.0549839492962385,0.40902988183932026
-1.7670491914034279,2.109062474277718,-2.331363583788753,-0.00010343926780981166,-6.005910805692587e-05,0.03052638015085282,0.03202505050169215,-0.07608970874874965,-0.00019511589712552783,2.0224578111197906,0.0023026327483230517,0.13401687201948054,0.35832936524866865,2.109062474277718,0.4361428606255652
-1.7670886566875939,2.1631409992591983,-2.3313675054241076,-0.0003437611766416001,0.00017327956011739087,-0.05295432538380803,-0.02514033302695712,-0.0754316503833792,-0.0025658120012979685,2.0222628790639594,-0.003373436059161947,-0.29022538725029007,0.35835878469759325,2.1631409992591983,0.4644223562612837
-1.7670315732265542,2.217219524240678,-2.3313365797067434,0.0007041051379531226,-0.00023998178386910898,0.10880266101664599,0.01531330112381238,-0.07643364860454371,0.003725757285675101,2.022446677147232,0.00324170778208729,0.581239219868058,0.35836913337101434,2.217219524240678,0.4775335890631336
-1.7670636809026374,2.271298049222158,-2.3313493377979233,-0.0006178627345257108,-0.0005211324312566035,-0.21567233842344022,-0.04350539886880605,-0.07660586661050192,0.006825761219261693,2.0221535084176763,-0.004759404087846142,-1.30189978371148,0.3583364837049264,2.271298049222158,0.47244046184397775
-1.76707732092393,2.3253765742036383,-2.3313196507173872,0.002528467722290214,0.0004526093271952564,1.6936473095725517,0.3691195236571453,-0.07591552410482699,-0.011912039456147076,2.022205025905608,0.01042864450535617,10.632871156228687,0.3583925059306572,2.3253765742036383,0.4594769944664509
-1.7670539952468305,2.379455099185118,-2.3313185254350577,0.006470972195155183,0.0016767727442364587,0.24787672033126104,0.05991940412801476,-0.0756277969582638,-0.023239570237964604,2.0223407153021964,0.04008273985412823,2.127628140657953,0.3583274032972559,2.379455099185118,0.4453501857198052
-1.7670479082252737,2.433533624166598,-2.331357408934113,0.005595327691413252,0.0009961515707524534,-0.16392214463815924,-0.051356565616254866,-0.07585388295205509,-0.014573611510465767,2.022523350092785,0.03594424013998276,-1.364746813181241,0.35835502978852796,2.433533624166598,0.4337976742332921
-1.7670795256963896,2.487612149148078,-2.331269259402824,0.0010730321431286602,0.00011361253857259566,-0.05584004516013451,-0.0014634514021343236,-0.0776362119568707,0.007208585782718374,2.0224641866327113,0.00982712318113941,0.004840491232211765,0.3513978815605532,2.487612149148078,0.42296210280708463
-1.7670494532785659,2.541690674129558,-2.331320682884306,-1.7334895486688034e-05,-0.00031291044239768577,-0.009500728008576211,-0.013706463303558004,-0.0778933308046502,0.010876099831232847,2.0225517731418146,0.001673513077515927,-0.3944485339598537,0.3376951493429739,2.541690674129558,0.4152114015603648
-1.7669950334832094,2.5957691991110377,-2.3313788465966665,-0.0006290955009867805,8.31429318299891e-05,-0.022419221528548455,0.028897166305194896,-0.07599034411514681,-0.005081202018323722,2.022339090120675,-0.001789130376737238,0.15580521355613228,0.3151551484609922,2.5957691991110377,0.40810314409961457
-1.767123236503524,2.649847724092518,-2.331321924773337,-0.0005561799996041379,0.001020351743451221,0.028660864157481848,0.013391212713806853,-0.07740600493671565,-0.00540263425382881,2.022361847503001,-0.0022903352481348825,-0.13427194837507464,0.2819663929482155,2.649847724092518,0.405607298564243
-1.7670892996464374,2.703926249073998,-2.3313835314167024,0.0002534330964731978,0.0010842738247115592,0.002687762038779324,-0.01714518951840184,-0.07616160320997552,-0.0051513195997592584,2.022334312028715,0.00010563461031407719,0.2149937985584037,0.23791999866916003,2.703926249073998,0.4012213273510736
-1.7670251674977826,2.7580047740554776,-2.3313602711055954,-0.00016174622595370217,-0.0002632046195242726,-0.025534898642661567,-0.028973240170590834,-0.0762263443636557,0.00186885663320768,2.022529437749753,0.003895947911461082,-0.040777241729442394,0.19429236840483563,2.7580047740554776,0.3973205366866601
-1.7670457199306968,2.8120832990369578,-2.3313745534053667,-0.0009643146904342998,-0.0008638886022881578,3.30788834908712,-9.201899021701303,-0.07572751984217502,0.0032929457134561963,2.0226468022573987,0.0034276869117962068,10.027009996344107,0.16459141523016815,2.8120832990369578,0.3917528717232441
-1.767007217100936,2.8661618240184374,-2.331394356355261,-0.00032774183314214256,-0.0004449453361970243,-8.016965513043944,22.394206847242664,-0.07643635430563603,0.003228378341233023,2.022362767181267,-0.00011006371359264215,-24.536216732912507,0.14417368285619545,2.8661618240184374,0.3870575451336475
-1.766997467694072,2.9202403489999176,-2.331360961677531,-6.8242014927627216e-06,-0.00030628212698103767,15.84990234793121,-44.25480659852138,-0.07579961179448841,0.0015993419142639514,2.0223213485473557,-0.004678037977084028,48.201719206927706,0.1161601871091084,2.9202403489999176,0.38479664437242805
-1.7670185144360175,2.9743188739813977,-2.3314223417944344,-0.001562493620639966,0.000824159466778785,-27.9298223448819,78.01308792353,-0.07651981739398654,-0.00855011084477674,2.0224193492189677,-0.0014916792574121572,-84.84822137428236,0.09830880015452334,2.9743188739813977,0.38284139014908175
-1.7670442659758419,3.0283973989628774,-2.3313620963334216,0.001208675136422165,-0.00038938091370051254,42.247415304007916,-126.9878338839232,-0.07733063127500038,0.015078803044521963,2.022527336450795,0.004481985995602266,143.70805524732768,0.08172355250000947,3.0283973989628774,0.38166133033577293
-1.7670080956523344,3.0824759239443575,-2.3314939966506962,-0.004357626902269781,0.0022221633950275936,-63.40967813877326,199.35790611674008,-0.07620755744641868,-0.008648634914509009,2.022645942953943,0.003252707585991167,-229.8891549377281,0.06083045619672436,3.0824759239443575,0.3776869689644964
-1.7670687992019432,3.1365544489258372,-2.3313423631312733,0.00249079837100581,-0.0026546079245008372,90.87363116622575,-308.76984332421796,-0.07463818592633951,0.01525502370407095,2.022408869199848,-0.012051879471236312,352.5247422422457,0.045660770672894556,3.1365544489258372,0.37328646967582463
-1.7669288957043403,3.1906329739073174,-2.331517256002397,-0.0036273248307106213,0.004455238211847306,-140.11484344867853,493.1682038352363,-0.07729180988393733,-0.03509922264820985,2.0230489205066493,0.0289472253241561,-561.7457834871368,0.03360546361844371,3.1906329739073174,0.37150200033287484
-1.7671572103126156,3.2447114988887975,-2.331122082209935,0.004377403511212012,-0.009547167124776984,254.37804178642966,-886.1725554456256,-0.07745636777692955,0.08325712767620373,2.0223628999136922,-0.036963926867828116,1004.7763373590474,0.02597253992881108,3.2447114988887975,0.368698096665666
-1.7667083885591095,3.298790023870277,-2.331910102002927,-0.012786782975706077,0.03001671680837183,-822.6839435619765,2579.8389741997235,-0.07363534262917931,-0.2569387974501104,2.023354206703902,0.0522519074762991,-2869.1165215399046,0.01683588460748974,3.298790023870277,0.3678951997997301
-1.7691507087553704,3.3528685488517573,-2.3275741779013215,-0.0827904784364133,0.48243467379951815,-1531.817413534492,3819.5809169181434,-0.0728782678950121,-3.9046876642325814,2.019877972006802,-0.7050164560318517,-4061.0573331596206,0.0031344310481753053,3.3528685488517573,0.36540928492271807
-1.7720793344917865,3.406947073833237,-2.321238028345762,0.11365118285947157,0.2583323010468252,665.9753516216164,-1128.8610190992088,-0.07278861703652176,-2.079704216147073,2.0198961661746124,-0.12762170480244622,1066.6782124888098,-0.00045774455999663256,3.406947073833237,0.3655197772763872
-1.7720808069524647,3.461025598814717,-2.320412135291821,0.02504464235963359,0.1044058690647167,-685.0071678500342,692.0511603317201,-0.07707964515317008,-0.9125927984933098,2.0196507951011626,-0.4680471413128297,-461.2777199575022,-6.492455584162115e-05,3.461025598814717,0.3654029566058483
-1.7718831957270205,3.5151041237961973,-2.318699744992464,0.20833063402950225,-0.02666818327350226,1361.6323114147851,-713.1744875741075,-0.07745091999218046,0.2576967253498249,2.0135967459152013,0.3718313922124664,-337.089514132262,-3.923192139831221e-05,3.5151041237961973,0.3654949879369218
-1.7710303568019725,3.569182648777677,-2.3151847014191476,1.096975020256158,-0.4200643997951697,1012.8533003028701,-200.60314196270866,-0.07795817020344088,0.0061631768787504555,1.9953573355981888,-2.647737718514979,-2733.3758426439413,-0.0003375085347456609,3.569182648777677,0.3654158591365466
-1.7723478230463479,3.623261173759157,-2.310484097390346,2.1426258379599687,-0.46378093428443784,4680.737226556813,-926.5691956999106,-0.0789875215305447,0.6864687119394052,1.9839313647114392,2.0379181352787468,12117.778361648427,0.00028513955194538757,3.623261173759157,0.36553189489855875
-1.7739809543495633,3.677339698740637,-2.3052244850520975,2.393508060750993,-0.42434075915527375,645.071597603522,-90.68710262888486,-0.08342691281633846,0.36903274919381907,1.9840577079356387,6.410354053903558,1026.1608096135626,-0.0007306618618769747,3.677339698740637,0.3653959880701388
-1.7743859363127883,3.731418223722117,-2.300740232109141,0.27488307938944734,0.02947278843719528,731.1432404100603,137.6118406032363,-0.08870750863667089,2.151788055496275,1.9789082412022658,-1.9964333477454845,-4060.4661655093796,0.0010825726969309016,3.731418223722117,0.36571793198425584
-1.7768716961480095,3.785496748703597,-2.288427200871717,0.8793138187562007,-0.003946905035011156,450.73568413983577,-26.844304519610642,-0.0823325978637817,3.806374391239259,1.961986918390865,-2.0786323782081415,-696.3246683728102,-0.0025360731260508592,3.785496748703597,0.3685525844876015
-1.7783524661316548,3.839575273685077,-2.2837526282707157,0.5031561035789046,0.0015512125969903271,-344.16478586280783,28.061233144124557,-0.07990712372426012,1.6165391756393024,1.957033203743234,-1.73722948079771,799.1267816002317,0.021738379065684786,3.839575273685077,0.37480689195891126
-1.7790069035690195,3.893653798666557,-2.2810357631026243,0.2970715799395776,-0.05890058795062565,360.57447320054507,-48.284780474295054,-0.08709286771157515,0.8035723668315748,1.95482120047911,-0.042552710438774205,-959.7782131778495,0.0933566585263609,3.893653798666557,0.3820052693955876
-1.7790952327594745,3.9477323236480366,-2.2775527453906466,0.17924166639622446,-0.013127322360589852,-484.0408980267305,54.48237972328529,-0.06766153555045397,-0.7098214712704631,1.9541166436214368,-0.21012931107238825,1615.7641210939091,0.160303961584026,3.9477323236480366,0.385485538107362
-1.7797997871726765,4.001810848629517,-2.2756395183819356,-0.0680842470231591,-0.05245483570037167,978.5821155927135,-57.00490426817841,-0.061002109721186366,0.8504686604026155,1.9502481057167071,0.47607558937499195,-3655.1481495359444,0.21721710322615018,4.001810848629517,0.38992182182890467
-1.7822795649967302,4.055889373610997,-2.265059106301924,1.6676069996119607,0.15856533642093593,3590.783216078311,508.13018065502666,-0.07092417766411595,-1.9305277840103687,1.936371519183376,-5.631942033196587,-13415.06002045515,0.24133188257337265,4.055889373610997,0.3981174914271122
-1.7849683337945106,4.109967898592477,-2.2500914689939404,2.5228876654061225,-0.10915443842342064,3693.774855416273,-2587.067046911312,-0.08187546351275468,3.979284405314353,1.9207763197191752,-8.547012536645436,-17496.47485630708,0.2518541798740947,4.109967898592477,0.40423040967448787
-1.78559096497425,4.164046423573956,-2.2462707018874086,2.388533293166522,-0.46873844014316385,635.4395319794507,-277.5958138255213,-0.08260033297296773,12.388794634313134,1.9137390294762178,-8.816794024959622,-3279.5013038410175,0.2561758177911273,4.164046423573956,0.4060901164135736
-1.785996005101939,4.218124948555436,-2.2426139474850273,1.3396425294603946,-0.47344505729048614,-246.18730719087753,115.34947576405722,-0.0964375601170963,11.30020801812839,1.9085358294241273,-5.2405670817989325,1714.3424108193428,0.21892715491066195,4.218124948555436,0.4112056301746238
-1.786695431138649,4.2722034735369165,-2.2366369938129873,0.2973733590736758,-0.13591986025880465,-63.7135748462957,-45.384353801913534,-0.07771875077129682,2.7347423812085236,1.9037718722828585,-0.7335511231075176,-843.4644541064035,0.17174664374399054,4.2722034735369165,0.413471884421055
-1.7878412344868282,4.326281998518397,-2.2301703872129144,-0.11174094486353288,0.03550121908888043,401.77816171021254,16.187094721218326,-0.07503603065546777,-1.2640254810399507,1.8941635098397422,0.21929026630130738,485.23367381091697,0.11666802625236819,4.326281998518397,0.413602598792308
-1.791148916653438,4.380360523499877,-2.2111369038051927,2.1482555192107484,-0.2093941221996788,4654.058685141391,-358.0981040701385,-0.06803824456625536,4.386425549911584,1.8823238425794127,-1.2832317647805687,-3094.9494199035325,0.057038109484060344,4.380360523499877,0.41621382339431856
-1.7954045013404614,4.434439048481356,-2.19302981215975,2.496800451349181,-0.16280755340840883,-593.9300241571232,88.791296172358,-0.05216540864595824,4.282432844540078,1.8758482317045286,-1.20122485687871,948.2625605907216,0.003382974673145989,4.434439048481356,0.4157782472259985
-1.7968824247202206,4.488517573462836,-2.1898928235250286,1.5058670854083216,-0.11986749189669262,322.5817371061075,-87.33621567130814,-0.08109017251370183,2.8491054429133107,1.8718135119908066,-0.993009603869487,-985.0576967469952,-0.0005571013256585732,4.488517573462836,0.41595106375780383
-1.7976463767611641,4.542596098444316,-2.1847384303336317,0.1857358653269252,0.02918658451295908,-350.51211142016217,142.99184037243236,-0.06363543510588146,0.0415162532461856,1.8755683008568969,0.3983260920689963,1625.1585042837603,0.00012015632331082381,4.542596098444316,0.41596759468886374
-1.7992020544086524,4.5966746234257965,-2.1815984364971204,0.2583324511964121,-0.15676461622074342,1815.1274763462052,-1337.9205663848043,-0.06096581343954044,0.343729189970856,1.8723488768672234,-1.936714992664764,-15320.224176934335,-0.00018225903453784984,4.5966746234257965,0.4157184040364763
-1.800576240782214,4.650753148407277,-2.1765525170454088,0.7221796402099561,-0.3982957850780475,201.9953689749696,-183.10079599189427,-0.07144955375758257,0.5380050969801212,1.8691678987707996,-4.902142043892901,-2215.245344130093,-3.475959013119227e-05,4.650753148407277,0.41625915196316143
-1.8006733226560254,4.704831673388756,-2.174423331109943,0.5069230058813526,-0.2837684729761472,-75.94511753208673,81.29068995313243,-0.06775582721676765,0.29774335875698993,1.8757411466990177,-3.5047432928732203,966.8466722089349,-0.00011839492084874897,4.704831673388756,0.41176805076491296
-1.801100741788344,4.758910198370236,-2.1728528607774806,0.21194985612928818,-0.08990067569400942,30.650359843770026,-39.451898904505576,-0.06678969358207498,0.0023939108743333054,1.8735433642569514,-1.0833915875724254,-463.35183511348237,-5.745969745373647e-05,4.758910198370236,0.4003433257168751
-1.801895506989356,4.812988723351716,-2.170426017253685,0.012769237100247435,0.02042394592820289,-26.190414951949563,27.942233980612407,-0.050554216954389386,-0.13562432854911902,1.873350813348741,0.26059905083189244,327.74291129101164,-6.90633253296001e-05,4.812988723351716,0.3891809110123942
-1.802681867048458,4.867067248333196,-2.167440973345116,0.08353070395324755,-0.013084595140931738,19.560718542961116,-18.24145883760275,-0.05943744181180688,0.012887268374863873,1.8716707135944965,-0.18405239572829799,-213.2231077486915,-3.603375130549919e-05,4.867067248333196,0.3820002545767445
-1.8030519037827175,4.921145773314676,-2.165176123417006,0.056395097692211606,0.002943726870007524,-15.335959510955595,11.666723220481572,-0.05909176057906841,-0.0023428651694718315,1.8718284837458834,0.06916864385602116,136.51661693677767,-3.225710474383704e-05,4.921145773314676,0.374438430068469
-1.8039160749443945,4.975224298296156,-2.1632913788736,0.06426977757270415,-0.007862764659146771,9.418338381551523,-7.063808171185723,-0.06523688168870972,0.03949548698284838,1.8724355541492794,-0.05333408426211533,-81.34388659654772,0.0,4.975224298296156,0.3685054638699356
-1.8047105860752333,5.029302823277636,-2.1592403292571594,0.0662487746210141,0.00043990490189254206,-4.793800933580219,4.05838717282023,-0.054505411497988154,-0.028872706761291455,1.8715751647768208,0.03815686881597688,44.852093347975085,0.0,5.029302823277636,0.36444707091383544
-1.8062360142162988,5.083381348259116,-2.155874350622329,0.0900201213725346,-0.00010556578671058865,2.885016123860592,-1.9671902291066123,-0.06260680177107746,0.02645451462045637,1.8674229751395819,-0.05516359549276542,-23.334622395141217,0.0,5.083381348259116,0.34871285563952453
-1.806203393686539,5.137459873240596,-2.1529703947204357,0.08494503646658588,-0.004517640489543068,-1.2267107293779256,0.46116368386727663,-0.07141290450741307,0.03172171207923864,1.8637386627196946,-0.07305204011794847,7.10232722011708,0.0,5.137459873240596,0.3387630390590912
-1.8063710294481423,5.191538398222075,-2.148843511458359,0.0844258085108683,-0.016972484309737672,0.30870110903993414,-0.2829086368623508,-0.06745507454462105,0.03618866633886243,1.8592684955265468,-0.0954074722670045,0.3934429976055768,0.0,5.191538398222075,0.328113246812999
-1.8076546506166506,5.245616923203555,-2.1436831092273034,0.10475061165851533,-0.018502586006960562,0.5875945907691319,0.2034814422513482,-0.07186279115264159,0.006410447442619066,1.8548213809683995,-0.11296906254601466,-1.1462005742265216,0.0,5.245616923203555,0.3178973735720454
-1.808655101651951,5.299695448185036,-2.1392435792007882,0.12029484023580192,-0.01062955487422909,0.0844443330196143,0.0900335294340904,-0.07159565762112,0.023981361341184695,1.849975231180273,-0.11626479661995351,1.3736266423454049,0.0,5.299695448185036,0.30841306658369466
-1.80945280550346,5.353773973166516,-2.1352822702946543,0.11358517707424506,-0.007985638020314064,-0.23323945195001788,0.12353625067770427,-0.0730013755026414,0.03681972479776628,1.852943553892426,-0.04367891729503392,1.7872136388956812,0.0,5.353773973166516,0.2958239642181468
