roll,u_x,u_y,yaw_der,steering,throttle,u_x_der,u_y_der,yaw_der_der,roll_der
-0.07522705812817483,0.0027996684819142,0.0013274752942352911,-0.006899947880233042,0.0022803768401037515,0.3708021477022057,-0.0024159573820209624,0.0019399701527825757,0.006899947880233042,-0.04962049788063567
-0.07603753369532935,0.0027996684819142,-0.002033772071827155,0.006745971975098381,0.006763734650072214,0.35170413415234586,0.003520330424344629,-0.002596325405682962,-0.006745971975098381,0.07194606851416174
-0.07529580085593346,0.007545144145700606,0.0023046209443760538,-0.01795895837718181,0.2216267797499622,0.3414072924009465,-0.005366689717539919,0.005782656772825811,0.01795895837718181,-0.12950458942299825
-0.07574779969309747,0.007545144145700606,-0.005928437626984281,0.03397110144876677,0.3319872429491617,0.3397093593545823,0.011515502681769561,-0.010160791401382239,-0.03397110144876677,0.2604278067492557
-0.07634281371543176,0.10342856727976746,0.041823463923051946,-0.23677518957958976,0.3737982438607847,0.3372363710932825,-0.08277285857345862,0.07480190203227742,0.23677518957958976,0.2604278067492557
-0.0759117015260779,0.18410630016947171,0.07596640757242044,-0.4209437739712852,0.4225346415313425,0.33699044000168404,-0.14866435767602848,0.13253276424463725,0.4209437739712852,0.2604278067492557
-0.07723267483563143,0.16348073698907084,0.06471460081175455,-0.387927738257564,0.4507422588753407,0.33707848239055144,-0.12960813608385616,0.11880935142312293,0.387927738257564,0.2604278067492557
-0.07534495639021233,0.02419550680575297,-0.002302466010539721,-0.07466255143812289,0.4701370371845798,0.3370288640321962,-0.008489231045938898,0.022774039070081444,0.07466255143812289,0.2604278067492557
-0.07729036203355907,0.02419550680575297,-0.019139253676606433,-0.02059194725911546,0.4806298824161452,0.3370527460486609,0.02120631169412296,0.00013391301121773794,0.02059194725911546,-0.05776582521145812
-0.07518180313680188,0.02419550680575297,-0.0066895523572732,-0.06075798220238495,0.4725270609821192,0.3370094336898592,0.006679303173870804,0.0015579910500769505,0.06075798220238495,-0.05776582521145812
-0.07695350911574687,0.02419550680575297,-0.002485084142450267,-0.027399641470915358,0.4504783605058662,0.337044619852066,0.0051845535647111,-0.004996006048426292,0.027399641470915358,-0.13399757955915284
-0.07541299675175475,0.0002750985959693187,-7.136234982550943e-05,-0.009435425799432434,0.40837178392354173,0.3370101436908266,-5.5882003770957035e-05,0.0002786557448384145,0.009435425799432434,-0.06593256005509755
-0.07698966665947181,0.0002750985959693187,0.0002554110094768339,0.007341223840304794,0.3813813109680521,0.3370805505253841,1.899262966435013e-05,-0.0006243573433305121,-0.007341223840304794,0.030634761226812763
-0.07703765310205045,0.0002750985959693187,-9.235882794957603e-05,-0.0024135925009052114,0.3619319435228976,0.3370028205812446,0.00029310705608996484,-0.000392553501474771,0.0024135925009052114,-0.00981579932427618
-0.07618255840791159,0.0005088887601120187,0.0004651543864199626,-0.0008525056538441478,0.3464720516984044,0.33715707818154994,-0.0006405823137744134,0.00025493268259189244,0.0008525056538441478,0.006914380405659895
-0.07682544572570928,0.0002186590933255346,5.945449302195997e-05,-0.0016770598930424675,0.33919497943531124,0.3368935909353941,-0.00014895147659116844,0.00017076326729057898,0.0016770598930424675,-0.009958725140929213
-0.0754705432870317,0.0011936637449367266,-0.0009556701758062213,-0.002982976477773905,0.33477525746996023,0.3390035046467768,0.0003389253000513941,0.001491062796091076,0.002982976477773905,-0.0073500105916364435
-0.07689111001307322,0.04802555153263945,-0.016075471787280166,-0.041371272122887735,0.3354117555223134,0.3415722942719578,-0.006479887679373438,0.050228333128430135,0.041371272122887735,0.2813975582157918
-0.07615486060342444,0.05503717293322664,-0.018508625026898217,-0.03612490056268519,0.33512504639185925,0.34754065929097083,-0.007361766344143362,0.057597430508334796,0.03612490056268519,0.2813975582157918
-0.07625577620678653,0.030987639630024124,-0.009879299457804913,-0.019524022742186342,0.3351215900654648,0.3549060231042197,-0.00463161223828454,0.032192895733242126,0.019524022742186342,0.1930173811103056
-0.07570330194820729,0.030987639630024124,-0.00022757043213821035,-0.00010135397965739094,0.33774391945032395,0.361183238926134,0.00028640338512107296,-6.911654176591184e-05,0.00010135397965739094,0.002748136881419921
-0.0754190036764915,0.00040317813828429175,-0.0003862073411222152,0.0005542879077344629,0.3455426736348556,0.3628580678280943,0.0001714393067174153,0.0005313353796232005,-0.0005542879077344629,-0.0021197169832874643
-0.0752365218428136,0.00040317813828429175,-7.980579358398569e-05,0.0015918292005851215,0.35311335087389417,0.36888159540577137,0.00013239045823510893,-9.008575136598758e-05,-0.0015918292005851215,-0.002004437577909425
-0.07655552599442579,5.437963061734104e-05,0.00012245144130235727,-0.0009279538541195901,0.3564423717796063,0.3703863866300241,-0.00013390782062148448,-4.493915832259983e-06,0.0009279538541195901,0.0006441063150300952
-0.07591408724049413,5.437963061734104e-05,-6.59955419528592e-05,-0.001462511262759699,0.3572106919505223,0.3703130399917138,0.00013805824302418662,-0.0001334046571823743,0.001462511262759699,2.210995106683052e-05
-0.07606771019933989,0.0004452410958220591,0.0003901521715097261,0.0012359038525948964,0.3584287540875284,0.36980244684065855,-0.0005453100111538847,0.0002304242653843838,-0.0012359038525948964,0.005541217795503818
-0.07578973680663137,0.00014527302278635997,0.00017106295433757252,0.0003713577819522682,0.3582360968573734,0.3832675306975145,-0.0002173156990821832,5.6041702584831284e-05,-0.0003713577819522682,-0.0006999222594307331
-0.0749800211773442,0.0004059016191185872,-0.00046377993403430166,-0.003532042329553647,0.35835738471907896,0.40902988183932026,0.00024019388876689388,0.0005675868633213677,0.003532042329553647,-0.0052779517028189345
-0.07608970874874965,0.0004059016191185872,-6.005910805692587e-05,0.002302632748323052,0.35832936524866865,0.4361428606255652,9.918377866146354e-05,-6.685324701207299e-05,-0.002302632748323052,-0.00019511589712552783
-0.0754316503833792,0.0004059016191185872,0.00017327956011739087,-0.0033734360591619467,0.35835878469759325,0.4644223562612837,-5.94031746521979e-06,-0.0003849185175448257,0.0033734360591619467,-0.0025658120012979685
-0.07643364860454371,0.0007041051379531227,-0.00023998178386910898,0.00324170778208729,0.35836913337101434,0.4775335890631336,-9.138904968513832e-05,0.0007382434174976659,-0.00324170778208729,0.003725757285675101
-0.07660586661050192,0.0007041051379531227,-0.0005211324312566036,-0.004759404087846142,0.3583364837049264,0.4724404618439778,0.0007384479351905549,-0.000328676157692969,0.004759404087846142,0.006825761219261693
-0.07591552410482699,0.002528467722290214,0.0004526093271952563,0.010428644505356171,0.3583925059306572,0.4594769944664509,-0.0015102755017863964,0.0020777565147127933,-0.010428644505356171,-0.011912039456147076
-0.0756277969582638,0.006470972195155183,0.0016767727442364587,0.04008273985412823,0.3583274032972559,0.4453501857198052,-0.004332362287569447,0.005090745033443708,-0.04008273985412823,-0.023239570237964604
-0.07585388295205509,0.005595327691413252,0.0009961515707524534,0.035944240139982764,0.358355029788528,0.4337976742332921,-0.0033387044730188928,0.004599245847750713,-0.035944240139982764,-0.014573611510465769
-0.0776362119568707,0.0010730321431286602,0.00011361253857259566,0.00982712318113941,0.3513978815605532,0.42296210280708463,-0.0005705623673684818,0.0009158408016959436,-0.00982712318113941,0.007208585782718374
-0.0778933308046502,0.0010730321431286602,-0.0003129104423976857,0.001673513077515927,0.3376951493429739,0.4152114015603648,0.0002890874131436206,0.00012100376492068084,-0.001673513077515927,0.010876099831232848
-0.07599034411514681,0.0010730321431286602,8.31429318299891e-05,-0.0017891303767372379,0.3151551484609922,0.40810314409961457,0.00019969852945509386,-0.0006023241600737659,0.0017891303767372379,-0.005081202018323722
-0.07740600493671565,0.0010730321431286602,0.001020351743451221,-0.0022903352481348825,0.2819663929482155,0.40560729856424294,-0.0006753739758564703,-0.000945686980485313,0.0022903352481348825,-0.00540263425382881
-0.07616160320997553,0.0002534330964731978,0.0010842738247115592,0.0001056346103140772,0.23791999866916005,0.4012213273510736,-0.001086190226571373,-0.0002450894796670296,-0.0001056346103140772,-0.005151319599759258
-0.0762263443636557,0.0002534330964731978,-0.0002632046195242726,0.003895947911461082,0.19429236840483566,0.3973205366866601,0.00030740941088764994,-3.062625420927592e-05,-0.003895947911461082,0.00186885663320768
-0.07572751984217503,0.0002534330964731978,-0.0008638886022881578,0.003427686911796207,0.16459141523016815,0.3917528717232441,0.0011982390490616558,-0.0004903361302765737,-0.003427686911796207,0.0032929457134561963
-0.07643635430563603,0.0002534330964731978,-0.0004449453361970243,-0.00011006371359264216,0.14417368285619545,0.3870575451336475,0.0005433645900288098,-0.00010072727385211248,0.00011006371359264216,0.0032283783412330232
-0.07579961179448841,0.0002534330964731978,-0.00030628212698103767,-0.004678037977084028,0.1161601871091084,0.3847966443724281,0.0002785650264085929,0.00012750230231655524,0.004678037977084028,0.0015993419142639517
-0.07651981739398654,0.0002534330964731978,0.000824159466778785,-0.0014916792574121572,0.09830880015452334,0.38284139014908175,-5.961572801341849e-05,-0.0017655228988022532,0.0014916792574121572,-0.008550110844776741
-0.07733063127500038,0.001208675136422165,-0.0003893809137005125,0.0044819859956022655,0.08172355250000947,0.3816613303357729,-0.00017729196471466654,0.001257410291276081,-0.0044819859956022655,0.015078803044521963
-0.07620755744641868,0.001208675136422165,0.002222163395027593,0.003252707585991167,0.060830456196724364,0.3776869689644964,-9.647758132681045e-05,-0.004890563817177649,-0.003252707585991167,-0.008648634914509009
-0.07463818592633951,0.00249079837100581,-0.0026546079245008372,-0.012051879471236312,0.04566077067289456,0.37328646967582463,0.0013014422679083367,0.0033995981793631795,0.012051879471236312,0.01525502370407095
-0.07729180988393733,0.00249079837100581,0.0044552382118473064,0.0289472253241561,0.033605463618443715,0.3715020003328749,-0.002422216191933826,-0.00520955868297189,-0.0289472253241561,-0.03509922264820985
-0.07745636777692955,0.004377403511212011,-0.009547167124776984,-0.036963926867828116,0.025972539928811083,0.36869809666566605,0.006680010782822828,0.008104783621403128,0.036963926867828116,0.08325712767620372
-0.07363534262917931,0.004377403511212011,0.03001671680837183,0.0522519074762991,0.01683588460748974,0.3678951997997301,-0.021403738368620587,-0.02462488762754944,-0.0522519074762991,-0.2569387974501104
-0.0728782678950121,0.004377403511212011,0.4824346737995182,-0.7050164560318517,0.003134431048175305,0.3654092849227181,-0.39865690313596125,-0.2840249133189245,0.7050164560318517,-0.2569387974501104
-0.07278861703652176,0.11365118285947155,0.2583323010468252,-0.12762170480244622,-0.0004577445599966325,0.3655197772763872,-0.2820578326076965,-0.009774875659219806,0.12762170480244622,-0.2569387974501104
-0.07707964515317008,0.02504464235963359,0.1044058690647167,-0.4680471413128297,-6.492455584162116e-05,0.3654029566058483,-0.10493163833530827,-0.022741391389903685,0.4680471413128297,-0.2569387974501104
-0.07745091999218046,0.20833063402950225,-0.02666818327350226,0.3718313922124664,-3.9231921398312206e-05,0.3654949879369218,-0.0651675555864305,0.19966480604536443,-0.3718313922124664,0.2576967253498249
-0.07795817020344087,1.096975020256158,-0.4200643997951697,0.3718313922124664,-0.0003375085347456609,0.3654158591365466,-0.06909589685000722,1.1726184597215614,-0.3718313922124664,0.006163176878750456
-0.0789875215305447,2.1426258379599687,-0.4637809342844378,0.3718313922124664,0.0002851395519453876,0.3655318948985588,-0.4354654378940627,2.148559538132266,-0.3718313922124664,0.006163176878750456
-0.08342691281633846,2.3935080607509933,-0.42434075915527375,0.3718313922124664,-0.0007306618618769747,0.3653959880701388,-0.5726107010350727,2.362427332601064,-0.3718313922124664,0.006163176878750456
-0.08870750863667089,0.2748830793894473,0.02947278843719528,0.3718313922124664,0.0010825726969309016,0.36571793198425584,-0.1361470175329242,0.24061035349664087,-0.3718313922124664,0.006163176878750456
-0.0823325978637817,0.8793138187562007,-0.003946905035011156,0.3718313922124664,-0.002536073126050859,0.3685525844876015,-0.3316242415688856,0.8143916332568928,-0.3718313922124664,0.006163176878750456
-0.07990712372426012,0.5031561035789046,0.0015512125969903273,0.3718313922124664,0.021738379065684783,0.3748068919589113,-0.1909784527136037,0.46550585541789297,-0.3718313922124664,0.006163176878750456
-0.08709286771157515,0.2970715799395776,-0.05890058795062565,-0.042552710438774205,0.0933566585263609,0.3820052693955876,-0.05668889892671742,0.2975015489156362,0.042552710438774205,0.006163176878750456
-0.06766153555045397,0.17924166639622446,-0.013127322360589852,-0.21012931107238825,0.160303961584026,0.3854855381073621,-0.0548620745943469,0.1711433736259122,0.21012931107238825,0.006163176878750456
-0.06100210972118636,0.17924166639622446,-0.05245483570037167,0.476075589374992,0.21721710322615015,0.3899218218289047,0.07394278452319333,-0.04381140374400409,-0.476075589374992,0.006163176878750456
-0.07092417766411595,1.667606999611961,0.15856533642093593,0.476075589374992,0.24133188257337265,0.3981174914271122,-0.7442341183441898,1.5007237081360238,-0.476075589374992,0.006163176878750456
-0.08187546351275468,2.5228876654061225,-0.10915443842342064,0.476075589374992,0.2518541798740947,0.4042304096744879,-0.7625077835836302,2.407375904103941,-0.476075589374992,0.006163176878750456
-0.08260033297296772,2.388533293166522,-0.4687384401431639,0.476075589374992,0.2561758177911273,0.4060901164135736,-0.36172450394182926,2.407065101130585,-0.476075589374992,0.006163176878750456
-0.0964375601170963,1.3396425294603946,-0.4734450572904861,0.476075589374992,0.21892715491066195,0.4112056301746238,0.002800853030112793,1.420839359053,-0.476075589374992,0.006163176878750456
-0.07771875077129682,0.2973733590736758,-0.13591986025880465,-0.7335511231075176,0.17174664374399054,0.41347188442105504,0.03125587985501321,0.32546611662970887,0.7335511231075176,0.006163176878750456
-0.07503603065546778,0.2973733590736758,0.03550121908888043,0.21929026630130735,0.1166680262523682,0.413602598792308,0.0018456961231829785,-0.11723040868994976,-0.21929026630130735,0.006163176878750456
-0.06803824456625536,2.1482555192107484,-0.2093941221996788,-1.2832317647805689,0.05703810948406034,0.41621382339431856,-0.45915296531648025,2.1090344304141406,1.2832317647805689,0.006163176878750456
-0.052165408645958235,2.496800451349181,-0.16280755340840886,-1.2012248568787098,0.003382974673145989,0.4157782472259985,-0.5946047984981226,2.4304246392158126,1.2012248568787098,0.006163176878750456
-0.08109017251370182,1.5058670854083216,-0.11986749189669263,-0.993009603869487,-0.0005571013256585732,0.41595106375780383,-0.3319995567652757,1.4736960978564806,0.993009603869487,0.006163176878750456
-0.06363543510588146,0.1857358653269252,0.02918658451295908,0.3983260920689963,0.0001201563233108238,0.4159675946888637,-0.08357634591640443,0.16841811894073425,-0.3983260920689963,0.0415162532461856
-0.06096581343954044,0.2583324511964121,-0.15676461622074342,0.3983260920689963,-0.00018225903453784984,0.4157184040364763,0.07296532455994058,0.293235164419014,-0.3983260920689963,0.0415162532461856
-0.07144955375758258,0.7221796402099561,-0.3982957850780475,0.3983260920689963,-3.4759590131192276e-05,0.41625915196316143,0.16840276402807144,0.8073558535196395,-0.3983260920689963,0.0415162532461856
-0.06775582721676765,0.5069230058813526,-0.2837684729761472,0.3983260920689963,-0.00011839492084874896,0.41176805076491296,0.11847755714638283,0.5687341633835845,-0.3983260920689963,0.29774335875698993
-0.06678969358207497,0.21194985612928816,-0.08990067569400942,-1.0833915875724254,-5.7459697453736475e-05,0.4003433257168751,0.022620632272637498,0.229113901802251,1.0833915875724254,0.002393910874333305
-0.05055421695438938,0.012769237100247436,0.020423945928202892,0.26059905083189244,-6.906332532960009e-05,0.3891809110123942,-0.023300976280516493,0.0061037273673796195,-0.26059905083189244,-0.13562432854911902
-0.05943744181180687,0.08353070395324755,-0.013084595140931738,-0.184052395728298,-3.603375130549919e-05,0.3820002545767445,-0.012257972094772154,0.08365600548108287,0.184052395728298,0.012887268374863871
-0.05909176057906841,0.05639509769221161,0.0029437268700075237,0.06916864385602116,-3.2257104743837044e-05,0.374438430068469,-0.019532841119319123,0.05298623113042417,-0.06916864385602116,-0.0023428651694718315
-0.06523688168870972,0.06426977757270415,-0.00786276465914677,-0.05333408426211533,0.0,0.3685054638699356,-0.011585872764396921,0.06370396321750475,0.05333408426211533,0.03949548698284838
-0.05450541149798816,0.0662487746210141,0.0004399049018925421,0.03815686881597688,0.0,0.3644470709138353,-0.020047294007743646,0.06314427652666327,-0.03815686881597688,-0.02887270676129145
-0.06260680177107747,0.0900201213725346,-0.00010556578671058864,-0.05516359549276542,0.0,0.3487128556395245,-0.026211551968765637,0.08611961413899787,0.05516359549276542,0.02645451462045637
-0.07141290450741307,0.08494503646658587,-0.004517640489543068,-0.07305204011794847,0.0,0.3387630390590912,-0.02020443553666508,0.08263079983000957,0.07305204011794847,0.031721712079238636
-0.06745507454462105,0.0844258085108683,-0.016972484309737672,-0.0954074722670045,0.0,0.32811324681299897,-0.007746942125896092,0.08576576971062587,0.0954074722670045,0.03618866633886243
-0.07186279115264159,0.10475061165851532,-0.01850258600696056,-0.11296906254601465,0.0,0.3178973735720454,-0.011592108812450166,0.10573863695479704,0.11296906254601465,0.006410447442619065
-0.07159565762112,0.12029484023580192,-0.010629554874229091,-0.11626479661995352,0.0,0.30841306658369466,-0.022931220449873536,0.11856641663161056,0.11626479661995352,0.02398136134118469
-0.0730013755026414,0.11358517707424505,-0.007985638020314064,-0.04367891729503392,0.0,0.2958239642181468,-0.0239543430972759,0.1113173495568282,0.04367891729503392,0.03681972479776628
-0.07145883370687034,0.11500690524906278,-0.0016441589217498047,0.01660393118001481,0.0,0.2851670249269728,-0.030644339472317948,0.11086124648330548,-0.01660393118001481,0.0023128366845012386
-0.05959210439543965,0.12082360906704695,0.003734018767344266,0.025123455991792915,0.0,0.2820427614451741,-0.03730513848637134,0.1149809290563184,-0.025123455991792915,-0.042307417119654286
-0.059462540619077624,0.15335662963769234,1.1011916620382874e-05,-0.025784950636652204,0.0,0.28268035082731113,-0.04257292465653086,0.14732889078956643,0.025784950636652204,-0.03277214559138411
-0.06507035490463617,0.12197564470427368,-0.005056084769033711,-0.05043278127060731,0.0,0.28219770115219595,-0.028728213701519102,0.11865206121991607,0.05043278127060731,-0.00634347713151622
-0.06455513484661905,0.19226695796987986,-0.0019365608561871949,-0.011124246896484077,0.0,0.2826810271919327,-0.051134377753033554,0.18535266064114467,0.011124246896484077,0.09336924590373402
-0.07487625066152348,0.08512286758635149,-0.003010745448519123,-0.0117510450988036,0.0,0.2752548802191893,-0.02052768898937443,0.08266547743184469,0.0117510450988036,-0.03119334919704825
-0.06203874312921561,0.2460908982295036,-0.0037761688457874218,0.04857048802809736,0.0,0.2639182108681057,-0.06453563157858101,0.2375081933309027,-0.04857048802809736,0.11422652063586294
-0.0757335872634974,0.2460908982295036,-0.0025172928475936463,-0.0474509020264249,0.0,0.2619450981809924,0.01142144512591836,-0.030971600204763514,0.0474509020264249,-0.19868669197535352
-0.06754075697953985,0.4173232704011614,-0.0016057078881486619,0.05145863277450589,0.0,0.2622059301611515,-0.1130566347214008,0.40172065874387725,-0.05145863277450589,-0.19868669197535352
-0.05408022651331672,0.4173232704011614,-0.0036467374222998545,-0.133110692783121,0.0,0.2733080140818513,0.10637710103224329,-0.3626438224177304,0.133110692783121,-0.19868669197535352
-0.0656032276788459,2.03546515685412,-0.038688512500656434,0.4536890403926707,0.0,0.2880036754470425,-0.5193000638954711,1.9684874013833162,-0.4536890403926707,-0.19868669197535352
-0.062006007707072576,2.03546515685412,-0.3544368342624178,-0.8424865290577352,0.0,0.30376083182953845,-2.5166659589425207,1.9684874013833162,0.8424865290577352,-0.19868669197535352
-0.06978454383723708,2.03546515685412,-0.4694533485037553,-0.8424865290577352,0.0,0.3207644084006109,-2.20274440323178,1.9684874013833162,0.8424865290577352,-0.19868669197535352
-0.06473941680571975,2.03546515685412,-0.3298437478337952,-0.8424865290577352,0.0,0.3306727562960245,-1.149479632635634,1.9684874013833162,0.8424865290577352,-0.19868669197535352
-0.059618116111681815,0.19348971045537608,-0.04411125903668309,-0.37231957470191096,0.0,0.3355377427695896,-0.00952989347184778,0.198225256605514,0.37231957470191096,-0.19868669197535352
-0.054409585149304586,0.3933057046542118,0.0017074776657301134,0.11166708943076899,0.0,0.3294439485439605,-0.10744576759252197,0.3783486484976242,-0.11166708943076899,-0.19868669197535352
-0.04851500484896056,0.12917770149193494,-0.0098776899675906,-0.09351118888915287,0.0,0.3126931258584253,-0.024969652065249634,0.12712577943743614,0.09351118888915287,-0.19868669197535352
-0.05223556510749666,0.3936879811556415,-0.005609830164365476,0.008728608919379561,0.0,0.29744396848472915,-0.09921661071346961,0.3810219952435943,-0.008728608919379561,0.1861971648440007
-0.048137134649681605,0.12200277599656545,-0.00050886163499597,-0.06597564454524653,0.0,0.2860506564006929,-0.03176996456068869,0.11779476067654403,0.06597564454524653,-0.12797199413173668
-0.05815203013314711,0.4788486517990175,-0.0023664610241208237,0.020554829071763897,0.0,0.273851221192324,-0.12483791683887356,0.46229549639472567,-0.020554829071763897,0.1810685364370571
-0.05867833051406893,0.4788486517990175,0.0034218135255600843,-0.022204766176169614,0.0,0.272015758204082,0.002941802792039306,-0.02369645221341957,0.022204766176169614,-0.06737481654736811
-0.05407568390914196,0.7664307929141382,-0.012597189531052898,0.008379598546213547,0.0,0.273759933193932,-0.1890958818007643,0.7428442616033776,-0.008379598546213547,0.1782497111917585
-0.052081767270500436,0.7664307929141382,0.009368506410043996,-0.08040152428701489,0.0,0.27335420852591946,0.15574655698952458,-0.6125204002867279,0.08040152428701489,-0.2754141739069629
-0.026140095899656948,0.7664307929141382,-0.028352305789433162,0.06682855457092031,0.0,0.27349192370195,-0.7880284360976917,-0.6125204002867279,-0.06682855457092031,-0.2754141739069629
-0.05310273970444497,0.7664307929141382,0.033132170437386935,1.3260251427150196,0.0,0.2733216415191161,-0.7880284360976917,-0.6125204002867279,-1.3260251427150196,-0.2754141739069629
-0.06274465109402998,0.7664307929141382,0.10048175549309823,1.1097786951790578,0.0,0.2681289697386018,-0.7880284360976917,-0.6125204002867279,-1.1097786951790578,-0.2754141739069629
-0.045602573083547884,0.7664307929141382,0.016917361164795308,0.3356941764473237,0.0,0.2627064220961827,-1.3544083515322194,-0.6125204002867279,-0.3356941764473237,-0.2754141739069629
-0.058762829010778235,0.7664307929141382,-0.0007387286358978037,-0.12485513744330455,0.0,0.2415003109002692,0.19570150720677737,-0.7574082496927479,0.12485513744330455,-0.18400331027268746
-0.061139126153994326,0.9283245722784929,-0.0009809108555968503,0.008790380609094641,0.0,0.22424541508300908,-0.23058574813358876,0.899231720103237,-0.008790380609094641,0.13485781206960895
-0.058002785587498724,0.9283245722784929,0.000499997563276398,-0.05045877245321386,0.0,0.2128249937637305,0.0017386126116310195,-0.00882303725597325,0.05045877245321386,-0.015216135630736415
-0.0381813126945927,0.5918840588750881,-0.006007376499206494,-0.003378902805454637,0.0,0.20794571639687,-0.14036545356111368,0.5750307532379766,0.003378902805454637,0.061657517353700036
-0.053963381181909735,0.1861762861205556,-0.006975962830863978,-0.07565088906948284,0.0,0.2108952792390229,-0.03870160653198647,0.18224285781040606,0.07565088906948284,-0.0426917964634883
-0.06070260828511891,0.5466796744763499,-0.0024742409254279022,-0.015424585635001618,0.0,0.2103814653016293,-0.12976985798989898,0.5310598575593964,0.015424585635001618,0.10166765770872248
-0.037066834728601006,0.9057346024922726,0.0010797478921357603,0.093132586935039,0.0,0.2110966755520348,-0.2199616292879609,0.8786200644467045,-0.093132586935039,0.10166765770872248
-0.057250167959362774,0.9567487497766191,0.0054773399729554076,0.11440977377961778,0.0,0.20958125997312133,-0.23370302779485483,0.9277828766752597,-0.11440977377961778,0.10166765770872248
-0.06321152818986306,0.6392072920936611,-0.005960881202105722,0.0552285390021676,0.0,0.20427709751579504,-0.14809614301971477,0.6218432493748732,-0.0552285390021676,0.2834786259865286
-0.060741996266040786,0.18328722788962476,-0.0002767360299049851,-0.03089711253607176,0.0,0.1949316736563533,-0.043420851240822254,0.17806996986526358,0.03089711253607176,-0.1820118091570531
-0.05266411582257676,0.6592900512300123,-0.017703814806806602,-0.020752066370925696,0.0,0.1891241447798449,-0.1387404294610048,0.6447696409901461,0.020752066370925696,0.20351226953241155
-0.04906211708340509,0.6592900512300123,0.009972786972473606,-0.06392923466042355,0.0,0.1872648663835247,-0.003088547702458886,-0.02964215653081395,0.06392923466042355,0.20351226953241155
-0.05377961534399516,1.054805194819956,-0.029319591092065143,-0.018850453465779654,0.0,0.1864001829184969,-0.21766267003333542,1.0325195395317854,0.018850453465779654,0.20351226953241155
-0.05301516234403757,1.054805194819956,0.03478837243218652,-0.05665729055684179,0.0,0.18212317886090693,0.10753231104584796,-0.6010027761728476,0.05665729055684179,0.20351226953241155
-0.05350763210431622,2.047627941284913,-0.06795893051082857,-0.016050563139921026,0.0,0.1689399610899292,-0.4050529272991588,2.0083153956122652,0.016050563139921026,0.20351226953241155
-0.05105171701884105,2.047627941284913,0.12022003135754447,-0.10492335400027444,0.0,0.12580250060536635,0.5088444089257291,-2.7086143314245934,0.10492335400027444,0.20351226953241155
-0.04983733483996066,2.047627941284913,-0.5014528032312846,0.09506964621063417,0.0,0.0929848393733844,-2.550122491432108,-2.7086143314245934,-0.09506964621063417,0.20351226953241155
-0.06422778090326503,2.047627941284913,-0.8304471781243837,-0.31641185391490184,0.0,0.06900835512351633,-2.550122491432108,-2.7086143314245934,0.31641185391490184,0.20351226953241155
-0.058901328506922014,2.047627941284913,-0.31406726505591137,-0.183881150330506,0.0,0.054973157750771516,-2.5848135904801657,-2.7086143314245934,0.183881150330506,0.20351226953241155
-0.045461058858645036,2.047627941284913,-0.11541532667230912,-0.03453613113572386,0.0,0.05259168752495958,-0.7927593586455856,-2.7086143314245934,0.03453613113572386,0.20351226953241155
-0.06600983834298894,2.047627941284913,0.043765518674245635,-0.07881244568624338,0.0,0.05063185782170336,0.13595961470970053,-0.8466733765887487,0.07881244568624338,0.20351226953241155
